'Time','VidTime','Raw Value','Blink','Mark'
2019/10/22 10:45:04.925,07:00:00.925,-7,0,0
2019/10/22 10:45:04.927,07:00:00.927,-3,0,0
2019/10/22 10:45:04.929,07:00:00.929,0,0,0
2019/10/22 10:45:04.931,07:00:00.931,-18,0,0
2019/10/22 10:45:04.933,07:00:00.933,-33,0,0
2019/10/22 10:45:04.935,07:00:00.935,-25,0,0
2019/10/22 10:45:04.937,07:00:00.937,-18,0,0
2019/10/22 10:45:04.939,07:00:00.939,-25,0,0
2019/10/22 10:45:04.941,07:00:00.941,-33,0,0
2019/10/22 10:45:04.943,07:00:00.943,-22,0,0
2019/10/22 10:45:04.945,07:00:00.945,-9,0,0
2019/10/22 10:45:04.947,07:00:00.947,7,0,0
2019/10/22 10:45:04.949,07:00:00.949,26,0,0
2019/10/22 10:45:04.951,07:00:00.951,17,0,0
2019/10/22 10:45:04.953,07:00:00.953,-1,0,0
2019/10/22 10:45:04.955,07:00:00.955,11,0,0
2019/10/22 10:45:04.957,07:00:00.957,45,0,0
2019/10/22 10:45:04.958,07:00:00.958,70,0,0
2019/10/22 10:45:04.960,07:00:00.960,70,0,0
2019/10/22 10:45:04.962,07:00:00.962,56,0,0
2019/10/22 10:45:04.964,07:00:00.964,32,0,0
2019/10/22 10:45:04.966,07:00:00.966,42,0,0
2019/10/22 10:45:04.968,07:00:00.968,91,0,0
2019/10/22 10:45:04.970,07:00:00.970,114,0,0
2019/10/22 10:45:04.972,07:00:00.972,88,0,0
2019/10/22 10:45:04.974,07:00:00.974,65,0,0
2019/10/22 10:45:04.976,07:00:00.976,65,0,0
2019/10/22 10:45:04.978,07:00:00.978,73,0,0
2019/10/22 10:45:04.980,07:00:00.980,88,0,0
2019/10/22 10:45:04.982,07:00:00.982,98,0,0
2019/10/22 10:45:04.984,07:00:00.984,122,0,0
2019/10/22 10:45:04.986,07:00:00.986,-94,0,0
2019/10/22 10:45:04.988,07:00:00.988,-76,0,0
2019/10/22 10:45:04.990,07:00:00.990,-80,0,0
2019/10/22 10:45:04.992,07:00:00.992,-94,0,0
2019/10/22 10:45:04.994,07:00:00.994,-108,0,0
2019/10/22 10:45:04.996,07:00:00.996,-95,0,0
2019/10/22 10:45:04.998,07:00:00.998,-63,0,0
2019/10/22 10:45:05.000,07:00:01.000,-43,0,0
2019/10/22 10:45:05.000,07:00:00.000,98,0,0
2019/10/22 10:45:05.001,07:00:00.001,122,0,0
2019/10/22 10:45:05.003,07:00:00.003,-94,0,0
2019/10/22 10:45:05.005,07:00:00.005,-76,0,0
2019/10/22 10:45:05.007,07:00:00.007,-80,0,0
2019/10/22 10:45:05.009,07:00:00.009,-94,0,0
2019/10/22 10:45:05.011,07:00:00.011,-108,0,0
2019/10/22 10:45:05.013,07:00:00.013,-95,0,0
2019/10/22 10:45:05.015,07:00:00.015,-63,0,0
2019/10/22 10:45:05.017,07:00:00.017,-43,0,0
2019/10/22 10:45:05.019,07:00:00.019,-69,0,0
2019/10/22 10:45:05.021,07:00:00.021,-112,0,0
2019/10/22 10:45:05.023,07:00:00.023,119,0,0
2019/10/22 10:45:05.025,07:00:00.025,-123,0,0
2019/10/22 10:45:05.027,07:00:00.027,-87,0,0
2019/10/22 10:45:05.029,07:00:00.029,-80,0,0
2019/10/22 10:45:05.031,07:00:00.031,-103,0,0
2019/10/22 10:45:05.033,07:00:00.033,-107,0,0
2019/10/22 10:45:05.035,07:00:00.035,-80,0,0
2019/10/22 10:45:05.037,07:00:00.037,-37,0,0
2019/10/22 10:45:05.039,07:00:00.039,-38,0,0
2019/10/22 10:45:05.041,07:00:00.041,-72,0,0
2019/10/22 10:45:05.042,07:00:00.042,-102,0,0
2019/10/22 10:45:05.044,07:00:00.044,-109,0,0
2019/10/22 10:45:05.046,07:00:00.046,-110,0,0
2019/10/22 10:45:05.048,07:00:00.048,-118,0,0
2019/10/22 10:45:05.050,07:00:00.050,-123,0,0
2019/10/22 10:45:05.052,07:00:00.052,122,0,0
2019/10/22 10:45:05.054,07:00:00.054,115,0,0
2019/10/22 10:45:05.056,07:00:00.056,107,0,0
2019/10/22 10:45:05.058,07:00:00.058,60,0,0
2019/10/22 10:45:05.060,07:00:00.060,-19,0,0
2019/10/22 10:45:05.062,07:00:00.062,-54,0,0
2019/10/22 10:45:05.064,07:00:00.064,-10,0,0
2019/10/22 10:45:05.066,07:00:00.066,32,0,0
2019/10/22 10:45:05.068,07:00:00.068,9,0,0
2019/10/22 10:45:05.070,07:00:00.070,-39,0,0
2019/10/22 10:45:05.072,07:00:00.072,-66,0,0
2019/10/22 10:45:05.074,07:00:00.074,-65,0,0
2019/10/22 10:45:05.076,07:00:00.076,-46,0,0
2019/10/22 10:45:05.078,07:00:00.078,-43,0,0
2019/10/22 10:45:05.080,07:00:00.080,-51,0,0
2019/10/22 10:45:05.082,07:00:00.082,-38,0,0
2019/10/22 10:45:05.083,07:00:00.083,-28,0,0
2019/10/22 10:45:05.085,07:00:00.085,-22,0,0
2019/10/22 10:45:05.087,07:00:00.087,-19,0,0
2019/10/22 10:45:05.089,07:00:00.089,-28,0,0
2019/10/22 10:45:05.091,07:00:00.091,-27,0,0
2019/10/22 10:45:05.093,07:00:00.093,-19,0,0
2019/10/22 10:45:05.095,07:00:00.095,-9,0,0
2019/10/22 10:45:05.097,07:00:00.097,9,0,0
2019/10/22 10:45:05.099,07:00:00.099,20,0,0
2019/10/22 10:45:05.101,07:00:00.101,3,0,0
2019/10/22 10:45:05.103,07:00:00.103,3,0,0
2019/10/22 10:45:05.105,07:00:00.105,10,0,0
2019/10/22 10:45:05.107,07:00:00.107,-4,0,0
2019/10/22 10:45:05.109,07:00:00.109,-54,0,0
2019/10/22 10:45:05.111,07:00:00.111,-90,0,0
2019/10/22 10:45:05.113,07:00:00.113,-75,0,0
2019/10/22 10:45:05.115,07:00:00.115,-20,0,0
2019/10/22 10:45:05.117,07:00:00.117,36,0,0
2019/10/22 10:45:05.119,07:00:00.119,32,0,0
2019/10/22 10:45:05.121,07:00:00.121,-7,0,0
2019/10/22 10:45:05.123,07:00:00.123,-24,0,0
2019/10/22 10:45:05.125,07:00:00.125,-17,0,0
2019/10/22 10:45:05.126,07:00:00.126,-10,0,0
2019/10/22 10:45:05.128,07:00:00.128,-7,0,0
2019/10/22 10:45:05.130,07:00:00.130,-4,0,0
2019/10/22 10:45:05.132,07:00:00.132,-13,0,0
2019/10/22 10:45:05.134,07:00:00.134,-12,0,0
2019/10/22 10:45:05.136,07:00:00.136,0,0,0
2019/10/22 10:45:05.138,07:00:00.138,-2,0,0
2019/10/22 10:45:05.140,07:00:00.140,-11,0,0
2019/10/22 10:45:05.142,07:00:00.142,-2,0,0
2019/10/22 10:45:05.144,07:00:00.144,24,0,0
2019/10/22 10:45:05.146,07:00:00.146,40,0,0
2019/10/22 10:45:05.148,07:00:00.148,34,0,0
2019/10/22 10:45:05.150,07:00:00.150,11,0,0
2019/10/22 10:45:05.152,07:00:00.152,-3,0,0
2019/10/22 10:45:05.154,07:00:00.154,-5,0,0
2019/10/22 10:45:05.156,07:00:00.156,6,0,0
2019/10/22 10:45:05.158,07:00:00.158,7,0,0
2019/10/22 10:45:05.160,07:00:00.160,-28,0,0
2019/10/22 10:45:05.162,07:00:00.162,-40,0,0
2019/10/22 10:45:05.164,07:00:00.164,-4,0,0
2019/10/22 10:45:05.166,07:00:00.166,22,0,0
2019/10/22 10:45:05.167,07:00:00.167,-2,0,0
2019/10/22 10:45:05.169,07:00:00.169,-52,0,0
2019/10/22 10:45:05.171,07:00:00.171,-54,0,0
2019/10/22 10:45:05.173,07:00:00.173,-10,0,0
2019/10/22 10:45:05.175,07:00:00.175,18,0,0
2019/10/22 10:45:05.177,07:00:00.177,21,0,0
2019/10/22 10:45:05.179,07:00:00.179,10,0,0
2019/10/22 10:45:05.181,07:00:00.181,1,0,0
2019/10/22 10:45:05.183,07:00:00.183,6,0,0
2019/10/22 10:45:05.185,07:00:00.185,45,0,0
2019/10/22 10:45:05.187,07:00:00.187,88,0,0
2019/10/22 10:45:05.189,07:00:00.189,87,0,0
2019/10/22 10:45:05.191,07:00:00.191,53,0,0
2019/10/22 10:45:05.193,07:00:00.193,25,0,0
2019/10/22 10:45:05.195,07:00:00.195,32,0,0
2019/10/22 10:45:05.197,07:00:00.197,43,0,0
2019/10/22 10:45:05.199,07:00:00.199,24,0,0
2019/10/22 10:45:05.201,07:00:00.201,-19,0,0
2019/10/22 10:45:05.203,07:00:00.203,-34,0,0
2019/10/22 10:45:05.205,07:00:00.205,-26,0,0
2019/10/22 10:45:05.207,07:00:00.207,-22,0,0
2019/10/22 10:45:05.208,07:00:00.208,-33,0,0
2019/10/22 10:45:05.210,07:00:00.210,-56,0,0
2019/10/22 10:45:05.212,07:00:00.212,-49,0,0
2019/10/22 10:45:05.214,07:00:00.214,3,0,0
2019/10/22 10:45:05.216,07:00:00.216,40,0,0
2019/10/22 10:45:05.218,07:00:00.218,41,0,0
2019/10/22 10:45:05.220,07:00:00.220,26,0,0
2019/10/22 10:45:05.222,07:00:00.222,11,0,0
2019/10/22 10:45:05.224,07:00:00.224,16,0,0
2019/10/22 10:45:05.226,07:00:00.226,42,0,0
2019/10/22 10:45:05.228,07:00:00.228,60,0,0
2019/10/22 10:45:05.230,07:00:00.230,48,0,0
2019/10/22 10:45:05.232,07:00:00.232,34,0,0
2019/10/22 10:45:05.234,07:00:00.234,26,0,0
2019/10/22 10:45:05.236,07:00:00.236,26,0,0
2019/10/22 10:45:05.238,07:00:00.238,21,0,0
2019/10/22 10:45:05.240,07:00:00.240,3,0,0
2019/10/22 10:45:05.242,07:00:00.242,8,0,0
2019/10/22 10:45:05.244,07:00:00.244,23,0,0
2019/10/22 10:45:05.246,07:00:00.246,52,0,0
2019/10/22 10:45:05.248,07:00:00.248,58,0,0
2019/10/22 10:45:05.250,07:00:00.250,25,0,0
2019/10/22 10:45:05.251,07:00:00.251,16,0,0
2019/10/22 10:45:05.253,07:00:00.253,36,0,0
2019/10/22 10:45:05.255,07:00:00.255,42,0,0
2019/10/22 10:45:05.257,07:00:00.257,25,0,0
2019/10/22 10:45:05.259,07:00:00.259,9,0,0
2019/10/22 10:45:05.261,07:00:00.261,9,0,0
2019/10/22 10:45:05.263,07:00:00.263,20,0,0
2019/10/22 10:45:05.265,07:00:00.265,43,0,0
2019/10/22 10:45:05.267,07:00:00.267,58,0,0
2019/10/22 10:45:05.269,07:00:00.269,27,0,0
2019/10/22 10:45:05.271,07:00:00.271,0,0,0
2019/10/22 10:45:05.273,07:00:00.273,4,0,0
2019/10/22 10:45:05.275,07:00:00.275,43,0,0
2019/10/22 10:45:05.277,07:00:00.277,73,0,0
2019/10/22 10:45:05.279,07:00:00.279,54,0,0
2019/10/22 10:45:05.281,07:00:00.281,19,0,0
2019/10/22 10:45:05.283,07:00:00.283,9,0,0
2019/10/22 10:45:05.285,07:00:00.285,27,0,0
2019/10/22 10:45:05.287,07:00:00.287,56,0,0
2019/10/22 10:45:05.289,07:00:00.289,43,0,0
2019/10/22 10:45:05.291,07:00:00.291,-8,0,0
2019/10/22 10:45:05.292,07:00:00.292,-20,0,0
2019/10/22 10:45:05.294,07:00:00.294,7,0,0
2019/10/22 10:45:05.296,07:00:00.296,33,0,0
2019/10/22 10:45:05.298,07:00:00.298,40,0,0
2019/10/22 10:45:05.300,07:00:00.300,38,0,0
2019/10/22 10:45:05.302,07:00:00.302,60,0,0
2019/10/22 10:45:05.304,07:00:00.304,82,0,0
2019/10/22 10:45:05.306,07:00:00.306,97,0,0
2019/10/22 10:45:05.308,07:00:00.308,115,0,0
2019/10/22 10:45:05.310,07:00:00.310,117,0,0
2019/10/22 10:45:05.312,07:00:00.312,93,0,0
2019/10/22 10:45:05.314,07:00:00.314,71,0,0
2019/10/22 10:45:05.316,07:00:00.316,97,0,0
2019/10/22 10:45:05.318,07:00:00.318,123,0,0
2019/10/22 10:45:05.320,07:00:00.320,96,0,0
2019/10/22 10:45:05.322,07:00:00.322,54,0,0
2019/10/22 10:45:05.324,07:00:00.324,20,0,0
2019/10/22 10:45:05.326,07:00:00.326,5,0,0
2019/10/22 10:45:05.328,07:00:00.328,12,0,0
2019/10/22 10:45:05.330,07:00:00.330,9,0,0
2019/10/22 10:45:05.332,07:00:00.332,6,0,0
2019/10/22 10:45:05.333,07:00:00.333,16,0,0
2019/10/22 10:45:05.335,07:00:00.335,36,0,0
2019/10/22 10:45:05.337,07:00:00.337,34,0,0
2019/10/22 10:45:05.339,07:00:00.339,-4,0,0
2019/10/22 10:45:05.341,07:00:00.341,-35,0,0
2019/10/22 10:45:05.343,07:00:00.343,-13,0,0
2019/10/22 10:45:05.345,07:00:00.345,33,0,0
2019/10/22 10:45:05.347,07:00:00.347,68,0,0
2019/10/22 10:45:05.349,07:00:00.349,75,0,0
2019/10/22 10:45:05.351,07:00:00.351,65,0,0
2019/10/22 10:45:05.353,07:00:00.353,56,0,0
2019/10/22 10:45:05.355,07:00:00.355,55,0,0
2019/10/22 10:45:05.357,07:00:00.357,44,0,0
2019/10/22 10:45:05.359,07:00:00.359,36,0,0
2019/10/22 10:45:05.361,07:00:00.361,66,0,0
2019/10/22 10:45:05.363,07:00:00.363,102,0,0
2019/10/22 10:45:05.365,07:00:00.365,103,0,0
2019/10/22 10:45:05.367,07:00:00.367,67,0,0
2019/10/22 10:45:05.369,07:00:00.369,27,0,0
2019/10/22 10:45:05.371,07:00:00.371,11,0,0
2019/10/22 10:45:05.373,07:00:00.373,17,0,0
2019/10/22 10:45:05.375,07:00:00.375,20,0,0
2019/10/22 10:45:05.376,07:00:00.376,18,0,0
2019/10/22 10:45:05.378,07:00:00.378,3,0,0
2019/10/22 10:45:05.380,07:00:00.380,-5,0,0
2019/10/22 10:45:05.382,07:00:00.382,19,0,0
2019/10/22 10:45:05.384,07:00:00.384,55,0,0
2019/10/22 10:45:05.386,07:00:00.386,80,0,0
2019/10/22 10:45:05.388,07:00:00.388,64,0,0
2019/10/22 10:45:05.390,07:00:00.390,22,0,0
2019/10/22 10:45:05.392,07:00:00.392,0,0,0
2019/10/22 10:45:05.394,07:00:00.394,25,0,0
2019/10/22 10:45:05.396,07:00:00.396,83,0,0
2019/10/22 10:45:05.398,07:00:00.398,99,0,0
2019/10/22 10:45:05.400,07:00:00.400,60,0,0
2019/10/22 10:45:05.402,07:00:00.402,40,0,0
2019/10/22 10:45:05.404,07:00:00.404,57,0,0
2019/10/22 10:45:05.406,07:00:00.406,86,0,0
2019/10/22 10:45:05.408,07:00:00.408,91,0,0
2019/10/22 10:45:05.410,07:00:00.410,56,0,0
2019/10/22 10:45:05.412,07:00:00.412,23,0,0
2019/10/22 10:45:05.414,07:00:00.414,22,0,0
2019/10/22 10:45:05.416,07:00:00.416,44,0,0
2019/10/22 10:45:05.417,07:00:00.417,64,0,0
2019/10/22 10:45:05.419,07:00:00.419,41,0,0
2019/10/22 10:45:05.421,07:00:00.421,5,0,0
2019/10/22 10:45:05.423,07:00:00.423,-17,0,0
2019/10/22 10:45:05.425,07:00:00.425,9,0,0
2019/10/22 10:45:05.427,07:00:00.427,49,0,0
2019/10/22 10:45:05.429,07:00:00.429,24,0,0
2019/10/22 10:45:05.431,07:00:00.431,6,0,0
2019/10/22 10:45:05.433,07:00:00.433,33,0,0
2019/10/22 10:45:05.435,07:00:00.435,87,0,0
2019/10/22 10:45:05.437,07:00:00.437,113,0,0
2019/10/22 10:45:05.439,07:00:00.439,58,0,0
2019/10/22 10:45:05.441,07:00:00.441,3,0,0
2019/10/22 10:45:05.443,07:00:00.443,-9,0,0
2019/10/22 10:45:05.445,07:00:00.445,19,0,0
2019/10/22 10:45:05.447,07:00:00.447,45,0,0
2019/10/22 10:45:05.449,07:00:00.449,53,0,0
2019/10/22 10:45:05.451,07:00:00.451,49,0,0
2019/10/22 10:45:05.453,07:00:00.453,37,0,0
2019/10/22 10:45:05.455,07:00:00.455,35,0,0
2019/10/22 10:45:05.457,07:00:00.457,49,0,0
2019/10/22 10:45:05.458,07:00:00.458,51,0,0
2019/10/22 10:45:05.460,07:00:00.460,53,0,0
2019/10/22 10:45:05.462,07:00:00.462,67,0,0
2019/10/22 10:45:05.464,07:00:00.464,83,0,0
2019/10/22 10:45:05.466,07:00:00.466,104,0,0
2019/10/22 10:45:05.468,07:00:00.468,87,0,0
2019/10/22 10:45:05.470,07:00:00.470,38,0,0
2019/10/22 10:45:05.472,07:00:00.472,13,0,0
2019/10/22 10:45:05.474,07:00:00.474,21,0,0
2019/10/22 10:45:05.476,07:00:00.476,38,0,0
2019/10/22 10:45:05.478,07:00:00.478,38,0,0
2019/10/22 10:45:05.480,07:00:00.480,25,0,0
2019/10/22 10:45:05.482,07:00:00.482,24,0,0
2019/10/22 10:45:05.484,07:00:00.484,38,0,0
2019/10/22 10:45:05.486,07:00:00.486,68,0,0
2019/10/22 10:45:05.488,07:00:00.488,67,0,0
2019/10/22 10:45:05.490,07:00:00.490,42,0,0
2019/10/22 10:45:05.492,07:00:00.492,37,0,0
2019/10/22 10:45:05.494,07:00:00.494,44,0,0
2019/10/22 10:45:05.496,07:00:00.496,83,0,0
2019/10/22 10:45:05.498,07:00:00.498,108,0,0
2019/10/22 10:45:05.500,07:00:00.500,97,0,0
2019/10/22 10:45:05.501,07:00:00.501,105,0,0
2019/10/22 10:45:05.503,07:00:00.503,-95,0,0
2019/10/22 10:45:05.505,07:00:00.505,-67,0,0
2019/10/22 10:45:05.507,07:00:00.507,-100,0,0
2019/10/22 10:45:05.509,07:00:00.509,118,0,0
2019/10/22 10:45:05.511,07:00:00.511,117,0,0
2019/10/22 10:45:05.513,07:00:00.513,-119,0,0
2019/10/22 10:45:05.515,07:00:00.515,-122,0,0
2019/10/22 10:45:05.517,07:00:00.517,115,0,0
2019/10/22 10:45:05.519,07:00:00.519,86,0,0
2019/10/22 10:45:05.521,07:00:00.521,70,0,0
2019/10/22 10:45:05.523,07:00:00.523,39,0,0
2019/10/22 10:45:05.525,07:00:00.525,25,0,0
2019/10/22 10:45:05.527,07:00:00.527,32,0,0
2019/10/22 10:45:05.529,07:00:00.529,19,0,0
2019/10/22 10:45:05.531,07:00:00.531,7,0,0
2019/10/22 10:45:05.533,07:00:00.533,5,0,0
2019/10/22 10:45:05.535,07:00:00.535,17,0,0
2019/10/22 10:45:05.537,07:00:00.537,28,0,0
2019/10/22 10:45:05.539,07:00:00.539,10,0,0
2019/10/22 10:45:05.541,07:00:00.541,-2,0,0
2019/10/22 10:45:05.542,07:00:00.542,2,0,0
2019/10/22 10:45:05.544,07:00:00.544,24,0,0
2019/10/22 10:45:05.546,07:00:00.546,43,0,0
2019/10/22 10:45:05.548,07:00:00.548,28,0,0
2019/10/22 10:45:05.550,07:00:00.550,20,0,0
2019/10/22 10:45:05.552,07:00:00.552,28,0,0
2019/10/22 10:45:05.554,07:00:00.554,37,0,0
2019/10/22 10:45:05.556,07:00:00.556,36,0,0
2019/10/22 10:45:05.558,07:00:00.558,33,0,0
2019/10/22 10:45:05.560,07:00:00.560,22,0,0
2019/10/22 10:45:05.562,07:00:00.562,-4,0,0
2019/10/22 10:45:05.564,07:00:00.564,-8,0,0
2019/10/22 10:45:05.566,07:00:00.566,29,0,0
2019/10/22 10:45:05.568,07:00:00.568,49,0,0
2019/10/22 10:45:05.570,07:00:00.570,13,0,0
2019/10/22 10:45:05.572,07:00:00.572,17,0,0
2019/10/22 10:45:05.574,07:00:00.574,55,0,0
2019/10/22 10:45:05.576,07:00:00.576,89,0,0
2019/10/22 10:45:05.578,07:00:00.578,83,0,0
2019/10/22 10:45:05.580,07:00:00.580,18,0,0
2019/10/22 10:45:05.582,07:00:00.582,-51,0,0
2019/10/22 10:45:05.583,07:00:00.583,-60,0,0
2019/10/22 10:45:05.585,07:00:00.585,5,0,0
2019/10/22 10:45:05.587,07:00:00.587,69,0,0
2019/10/22 10:45:05.589,07:00:00.589,75,0,0
2019/10/22 10:45:05.591,07:00:00.591,51,0,0
2019/10/22 10:45:05.593,07:00:00.593,19,0,0
2019/10/22 10:45:05.595,07:00:00.595,-24,0,0
2019/10/22 10:45:05.597,07:00:00.597,-21,0,0
2019/10/22 10:45:05.599,07:00:00.599,24,0,0
2019/10/22 10:45:05.601,07:00:00.601,58,0,0
2019/10/22 10:45:05.603,07:00:00.603,71,0,0
2019/10/22 10:45:05.605,07:00:00.605,67,0,0
2019/10/22 10:45:05.607,07:00:00.607,45,0,0
2019/10/22 10:45:05.609,07:00:00.609,6,0,0
2019/10/22 10:45:05.611,07:00:00.611,-2,0,0
2019/10/22 10:45:05.613,07:00:00.613,17,0,0
2019/10/22 10:45:05.615,07:00:00.615,33,0,0
2019/10/22 10:45:05.617,07:00:00.617,41,0,0
2019/10/22 10:45:05.619,07:00:00.619,25,0,0
2019/10/22 10:45:05.621,07:00:00.621,1,0,0
2019/10/22 10:45:05.623,07:00:00.623,-11,0,0
2019/10/22 10:45:05.625,07:00:00.625,2,0,0
2019/10/22 10:45:05.626,07:00:00.626,16,0,0
2019/10/22 10:45:05.628,07:00:00.628,1,0,0
2019/10/22 10:45:05.630,07:00:00.630,-20,0,0
2019/10/22 10:45:05.632,07:00:00.632,-21,0,0
2019/10/22 10:45:05.634,07:00:00.634,-3,0,0
2019/10/22 10:45:05.636,07:00:00.636,26,0,0
2019/10/22 10:45:05.638,07:00:00.638,68,0,0
2019/10/22 10:45:05.640,07:00:00.640,77,0,0
2019/10/22 10:45:05.642,07:00:00.642,38,0,0
2019/10/22 10:45:05.644,07:00:00.644,25,0,0
2019/10/22 10:45:05.646,07:00:00.646,68,0,0
2019/10/22 10:45:05.648,07:00:00.648,107,0,0
2019/10/22 10:45:05.650,07:00:00.650,123,0,0
2019/10/22 10:45:05.652,07:00:00.652,109,0,0
2019/10/22 10:45:05.654,07:00:00.654,89,0,0
2019/10/22 10:45:05.656,07:00:00.656,104,0,0
2019/10/22 10:45:05.658,07:00:00.658,118,0,0
2019/10/22 10:45:05.660,07:00:00.660,83,0,0
2019/10/22 10:45:05.662,07:00:00.662,45,0,0
2019/10/22 10:45:05.664,07:00:00.664,41,0,0
2019/10/22 10:45:05.666,07:00:00.666,64,0,0
2019/10/22 10:45:05.667,07:00:00.667,58,0,0
2019/10/22 10:45:05.669,07:00:00.669,6,0,0
2019/10/22 10:45:05.671,07:00:00.671,-21,0,0
2019/10/22 10:45:05.673,07:00:00.673,6,0,0
2019/10/22 10:45:05.675,07:00:00.675,35,0,0
2019/10/22 10:45:05.677,07:00:00.677,33,0,0
2019/10/22 10:45:05.679,07:00:00.679,7,0,0
2019/10/22 10:45:05.681,07:00:00.681,-29,0,0
2019/10/22 10:45:05.683,07:00:00.683,-35,0,0
2019/10/22 10:45:05.685,07:00:00.685,-3,0,0
2019/10/22 10:45:05.687,07:00:00.687,26,0,0
2019/10/22 10:45:05.689,07:00:00.689,23,0,0
2019/10/22 10:45:05.691,07:00:00.691,7,0,0
2019/10/22 10:45:05.693,07:00:00.693,9,0,0
2019/10/22 10:45:05.695,07:00:00.695,22,0,0
2019/10/22 10:45:05.697,07:00:00.697,22,0,0
2019/10/22 10:45:05.699,07:00:00.699,3,0,0
2019/10/22 10:45:05.701,07:00:00.701,-22,0,0
2019/10/22 10:45:05.703,07:00:00.703,-12,0,0
2019/10/22 10:45:05.705,07:00:00.705,22,0,0
2019/10/22 10:45:05.707,07:00:00.707,25,0,0
2019/10/22 10:45:05.708,07:00:00.708,-10,0,0
2019/10/22 10:45:05.710,07:00:00.710,-54,0,0
2019/10/22 10:45:05.712,07:00:00.712,-74,0,0
2019/10/22 10:45:05.714,07:00:00.714,-41,0,0
2019/10/22 10:45:05.716,07:00:00.716,-11,0,0
2019/10/22 10:45:05.718,07:00:00.718,-61,0,0
2019/10/22 10:45:05.720,07:00:00.720,-106,0,0
2019/10/22 10:45:05.722,07:00:00.722,-81,0,0
2019/10/22 10:45:05.724,07:00:00.724,-29,0,0
2019/10/22 10:45:05.726,07:00:00.726,-1,0,0
2019/10/22 10:45:05.728,07:00:00.728,-18,0,0
2019/10/22 10:45:05.730,07:00:00.730,-42,0,0
2019/10/22 10:45:05.732,07:00:00.732,-35,0,0
2019/10/22 10:45:05.734,07:00:00.734,0,0,0
2019/10/22 10:45:05.736,07:00:00.736,43,0,0
2019/10/22 10:45:05.738,07:00:00.738,56,0,0
2019/10/22 10:45:05.740,07:00:00.740,37,0,0
2019/10/22 10:45:05.742,07:00:00.742,11,0,0
2019/10/22 10:45:05.744,07:00:00.744,16,0,0
2019/10/22 10:45:05.746,07:00:00.746,35,0,0
2019/10/22 10:45:05.748,07:00:00.748,40,0,0
2019/10/22 10:45:05.750,07:00:00.750,12,0,0
2019/10/22 10:45:05.751,07:00:00.751,-12,0,0
2019/10/22 10:45:05.753,07:00:00.753,-3,0,0
2019/10/22 10:45:05.755,07:00:00.755,37,0,0
2019/10/22 10:45:05.757,07:00:00.757,81,0,0
2019/10/22 10:45:05.759,07:00:00.759,80,0,0
2019/10/22 10:45:05.761,07:00:00.761,57,0,0
2019/10/22 10:45:05.763,07:00:00.763,60,0,0
2019/10/22 10:45:05.765,07:00:00.765,55,0,0
2019/10/22 10:45:05.767,07:00:00.767,35,0,0
2019/10/22 10:45:05.769,07:00:00.769,24,0,0
2019/10/22 10:45:05.771,07:00:00.771,44,0,0
2019/10/22 10:45:05.773,07:00:00.773,68,0,0
2019/10/22 10:45:05.775,07:00:00.775,44,0,0
2019/10/22 10:45:05.777,07:00:00.777,9,0,0
2019/10/22 10:45:05.779,07:00:00.779,17,0,0
2019/10/22 10:45:05.781,07:00:00.781,50,0,0
2019/10/22 10:45:05.783,07:00:00.783,71,0,0
2019/10/22 10:45:05.785,07:00:00.785,72,0,0
2019/10/22 10:45:05.787,07:00:00.787,56,0,0
2019/10/22 10:45:05.789,07:00:00.789,38,0,0
2019/10/22 10:45:05.791,07:00:00.791,24,0,0
2019/10/22 10:45:05.792,07:00:00.792,19,0,0
2019/10/22 10:45:05.794,07:00:00.794,27,0,0
2019/10/22 10:45:05.796,07:00:00.796,32,0,0
2019/10/22 10:45:05.798,07:00:00.798,12,0,0
2019/10/22 10:45:05.800,07:00:00.800,-5,0,0
2019/10/22 10:45:05.802,07:00:00.802,8,0,0
2019/10/22 10:45:05.804,07:00:00.804,52,0,0
2019/10/22 10:45:05.806,07:00:00.806,54,0,0
2019/10/22 10:45:05.808,07:00:00.808,12,0,0
2019/10/22 10:45:05.810,07:00:00.810,-12,0,0
2019/10/22 10:45:05.812,07:00:00.812,27,0,0
2019/10/22 10:45:05.814,07:00:00.814,83,0,0
2019/10/22 10:45:05.816,07:00:00.816,75,0,0
2019/10/22 10:45:05.818,07:00:00.818,27,0,0
2019/10/22 10:45:05.820,07:00:00.820,3,0,0
2019/10/22 10:45:05.822,07:00:00.822,26,0,0
2019/10/22 10:45:05.824,07:00:00.824,90,0,0
2019/10/22 10:45:05.826,07:00:00.826,-120,0,0
2019/10/22 10:45:05.828,07:00:00.828,112,0,0
2019/10/22 10:45:05.830,07:00:00.830,41,0,0
2019/10/22 10:45:05.832,07:00:00.832,18,0,0
2019/10/22 10:45:05.833,07:00:00.833,49,0,0
2019/10/22 10:45:05.835,07:00:00.835,101,0,0
2019/10/22 10:45:05.837,07:00:00.837,108,0,0
2019/10/22 10:45:05.839,07:00:00.839,83,0,0
2019/10/22 10:45:05.841,07:00:00.841,66,0,0
2019/10/22 10:45:05.843,07:00:00.843,66,0,0
2019/10/22 10:45:05.845,07:00:00.845,70,0,0
2019/10/22 10:45:05.847,07:00:00.847,54,0,0
2019/10/22 10:45:05.849,07:00:00.849,16,0,0
2019/10/22 10:45:05.851,07:00:00.851,8,0,0
2019/10/22 10:45:05.853,07:00:00.853,25,0,0
